bank;level;is_walk_in;bucket;REP_MONTH;GEN_MONTH;prod_type;CLIENT_CATEGORY_BUDGET;NUM;VAR;NUM_REG;VAR_REG
RB;2;NULL;CBR 720+;2018-02-01 00:00:00.000;2018-02-01 00:00:00.000;Cards/Revolving;NULL;5182;1571214923.19;696;8333969,37
RB;2;NULL;CBR 720+;2018-02-01 00:00:00.000;2018-02-01 00:00:00.000;Cars;NULL;12586;6834825602.44;1324;40394083,08
RB;2;NULL;CBR 720+;2018-02-01 00:00:00.000;2018-02-01 00:00:00.000;Consumer;NULL;12900;4159294683.94;3564;35048890,26
RB;2;NULL;CBR 720+;2018-02-01 00:00:00.000;2018-02-01 00:00:00.000;Mortgage;NULL;282;1051893458.17;46;25821437,48
RB;2;NULL;CBR 720+;2018-02-01 00:00:00.000;2018-02-01 00:00:00.000;PRO Individuals;NULL;1432;1174538982.82;361;8422740,22
RB;2;NULL;CBR 720+;2018-02-01 00:00:00.000;2018-02-01 00:00:00.000;PRO Legal Entities;NULL;1392;1895921161.22;234;11153601,6
RB;1;0;Cumulative 1-180 Consumer;2017-01-01 00:00:00.000;2016-07-01 00:00:00.000;Consumer;Bona-fide;22990;4084762649.52;22533;4002389505
RB;1;0;Cumulative 1-180 Consumer;2017-01-01 00:00:00.000;2016-07-01 00:00:00.000;Consumer;Consumer;40;1688474.03;36;1645069,91
RB;1;0;Cumulative 1-180 Consumer;2017-01-01 00:00:00.000;2016-07-01 00:00:00.000;Consumer;Payroll;14631;2229058506.83;14410;2193008039
RB;1;0;Cumulative 1-180 Consumer;2017-02-01 00:00:00.000;2016-08-01 00:00:00.000;Consumer;Bona-fide;25367;4598270373.00;24899;4507690268
RB;1;0;Cumulative 1-180 Consumer;2017-02-01 00:00:00.000;2016-08-01 00:00:00.000;Consumer;Consumer;57;1997731.62;54;1957128,54
RB;1;0;Cumulative 1-180 Consumer;2017-02-01 00:00:00.000;2016-08-01 00:00:00.000;Consumer;Payroll;16398;2540059107.68;16185;2509986421
RB;1;0;Cumulative 1-180 Consumer;2017-03-01 00:00:00.000;2016-09-01 00:00:00.000;Consumer;Bona-fide;24337;4546273349.67;23924;4456905430
RB;1;0;Cumulative 1-180 Consumer;2017-03-01 00:00:00.000;2016-09-01 00:00:00.000;Consumer;Consumer;36;1818231.46;35;1797096,51
RB;1;0;Cumulative 1-180 Consumer;2017-03-01 00:00:00.000;2016-09-01 00:00:00.000;Consumer;Payroll;15793;2492852135.68;15603;2457778704
RB;1;0;Cumulative 1-180 Consumer;2017-04-01 00:00:00.000;2016-10-01 00:00:00.000;Consumer;Bona-fide;23582;4444489533.04;23169;4356541149
RB;1;0;Cumulative 1-180 Consumer;2017-04-01 00:00:00.000;2016-10-01 00:00:00.000;Consumer;Consumer;43;2028525.06;42;1426635,04
RB;1;0;Cumulative 1-180 Consumer;2017-04-01 00:00:00.000;2016-10-01 00:00:00.000;Consumer;Payroll;14928;2334856002.33;14733;2304792882
RB;1;0;Cumulative 1-180 Consumer;2017-05-01 00:00:00.000;2016-11-01 00:00:00.000;Consumer;Bona-fide;23660;4503403494.21;23220;4410178401
RB;1;0;Cumulative 1-180 Consumer;2017-05-01 00:00:00.000;2016-11-01 00:00:00.000;Consumer;Consumer;38;1428775.76;37;1424809,72
RB;1;0;Cumulative 1-180 Consumer;2017-05-01 00:00:00.000;2016-11-01 00:00:00.000;Consumer;Payroll;14419;2336468561.36;14214;2304207588
RB;1;0;Cumulative 1-180 Consumer;2017-06-01 00:00:00.000;2016-12-01 00:00:00.000;Consumer;Bona-fide;22080;4268729603.31;21634;4165049051
RB;1;0;Cumulative 1-180 Consumer;2017-06-01 00:00:00.000;2016-12-01 00:00:00.000;Consumer;Consumer;24;600134.86;24;600134,86
RB;1;0;Cumulative 1-180 Consumer;2017-06-01 00:00:00.000;2016-12-01 00:00:00.000;Consumer;Payroll;13150;2116287400.56;12940;2079374476
RB;1;0;Cumulative 1-180 Consumer;2017-07-01 00:00:00.000;2017-01-01 00:00:00.000;Consumer;Bona-fide;22072;4310309210.32;21599;4211689543
RB;1;0;Cumulative 1-180 Consumer;2017-07-01 00:00:00.000;2017-01-01 00:00:00.000;Consumer;Consumer;30;772613.71;30;772613,71
RB;1;0;Cumulative 1-180 Consumer;2017-07-01 00:00:00.000;2017-01-01 00:00:00.000;Consumer;Payroll;12924;2091268572.97;12680;2051428860
RB;1;0;Cumulative 1-180 Consumer;2017-08-01 00:00:00.000;2017-02-01 00:00:00.000;Consumer;Bona-fide;21800;4331260000.43;21324;4227944692
RB;1;0;Cumulative 1-180 Consumer;2017-08-01 00:00:00.000;2017-02-01 00:00:00.000;Consumer;Consumer;28;1545235.98;27;1531932,25
RB;1;0;Cumulative 1-180 Consumer;2017-08-01 00:00:00.000;2017-02-01 00:00:00.000;Consumer;Payroll;12430;1969041849.48;12221;1933641775
RB;1;0;Cumulative 1-180 Consumer;2017-09-01 00:00:00.000;2017-03-01 00:00:00.000;Consumer;Bona-fide;22027;4397732523.67;21552;4285138659
RB;1;0;Cumulative 1-180 Consumer;2017-09-01 00:00:00.000;2017-03-01 00:00:00.000;Consumer;Consumer;33;1483193.14;31;1358391,91
RB;1;0;Cumulative 1-180 Consumer;2017-09-01 00:00:00.000;2017-03-01 00:00:00.000;Consumer;Payroll;12486;2005929761.57;12300;1973247634
RB;1;0;Cumulative 1-180 Consumer;2017-10-01 00:00:00.000;2017-04-01 00:00:00.000;Consumer;Bona-fide;19892;4010594756.13;19477;3912778645
RB;1;0;Cumulative 1-180 Consumer;2017-10-01 00:00:00.000;2017-04-01 00:00:00.000;Consumer;Consumer;25;650904.17;22;489841,08
RB;1;0;Cumulative 1-180 Consumer;2017-10-01 00:00:00.000;2017-04-01 00:00:00.000;Consumer;Payroll;10824;1753135202.34;10646;1720858791
RB;1;0;Cumulative 1-180 Consumer;2017-11-01 00:00:00.000;2017-05-01 00:00:00.000;Consumer;Bona-fide;23629;4986483048.65;23169;4872119990
RB;1;0;Cumulative 1-180 Consumer;2017-11-01 00:00:00.000;2017-05-01 00:00:00.000;Consumer;Consumer;27;1780741.77;27;1780741,77
RB;1;0;Cumulative 1-180 Consumer;2017-11-01 00:00:00.000;2017-05-01 00:00:00.000;Consumer;Payroll;12730;2129632529.74;12537;2095807102
RFB;1;NULL;CBR 180+;2017-01-01 00:00:00.000;2017-01-01 00:00:00.000;Cars;NULL;25803;8322172706.13;8669;105274751,7
RFB;1;NULL;CBR 180+;2017-01-01 00:00:00.000;2017-01-01 00:00:00.000;PDC;NULL;60062;3694078168.77;6290;28878535,15
RFB;1;NULL;CBR 180+;2017-02-01 00:00:00.000;2017-02-01 00:00:00.000;Cars;NULL;25569;8279832051.31;4217;121158570
RFB;1;NULL;CBR 180+;2017-02-01 00:00:00.000;2017-02-01 00:00:00.000;PDC;NULL;59165;3633930233.85;6695;33751625,72
RFB;1;NULL;CBR 180+;2017-03-01 00:00:00.000;2017-03-01 00:00:00.000;Cars;NULL;25382;8171303716.68;5093;147810952,3
RFB;1;NULL;CBR 180+;2017-03-01 00:00:00.000;2017-03-01 00:00:00.000;PDC;NULL;58742;3570579440.23;7963;44123541,68
RFB;1;NULL;CBR 180+;2017-04-01 00:00:00.000;2017-04-01 00:00:00.000;Cars;NULL;25061;8046583016.88;4425;135340181
RFB;1;NULL;CBR 180+;2017-04-01 00:00:00.000;2017-04-01 00:00:00.000;PDC;NULL;56720;3458081810.63;7074;36282059,06
RFB;1;NULL;CBR 180+;2017-05-01 00:00:00.000;2017-05-01 00:00:00.000;Cars;NULL;24366;7757299213.36;4704;134199227,2
RFB;1;NULL;CBR 180+;2017-05-01 00:00:00.000;2017-05-01 00:00:00.000;PDC;NULL;56289;3420128088.49;7430;36564683,07
RFB;1;NULL;CBR 180+;2017-06-01 00:00:00.000;2017-06-01 00:00:00.000;Cars;NULL;23838;7554624552.13;4540;128945881,6
RFB;1;NULL;CBR 180+;2017-06-01 00:00:00.000;2017-06-01 00:00:00.000;PDC;NULL;55973;3387943819.65;7724;39235217,17
RFB;1;NULL;CBR 180+;2017-07-01 00:00:00.000;2017-07-01 00:00:00.000;Cars;NULL;23381;7407965789.59;4389;123697776,2
RFB;1;NULL;CBR 180+;2017-07-01 00:00:00.000;2017-07-01 00:00:00.000;PDC;NULL;55345;3341783248.51;7097;34865487,42
RB;1;0;Cumulative 1-180 Consumer;2017-12-01 00:00:00.000;2017-06-01 00:00:00.000;Consumer;Bona-fide;22056;4817541859.01;21618;4700338741
RB;1;0;Cumulative 1-180 Consumer;2017-12-01 00:00:00.000;2017-06-01 00:00:00.000;Consumer;Consumer;23;1197526.70;22;1145073,42
RB;1;0;Cumulative 1-180 Consumer;2017-12-01 00:00:00.000;2017-06-01 00:00:00.000;Consumer;Payroll;11615;1977621128.96;11421;1940193619
RB;1;0;Cumulative 1-180 Consumer;2018-01-01 00:00:00.000;2017-07-01 00:00:00.000;Consumer;Bona-fide;21912;4880911577.31;21474;4767534021
RB;1;0;Cumulative 1-180 Consumer;2018-01-01 00:00:00.000;2017-07-01 00:00:00.000;Consumer;Consumer;31;996332.33;31;996332,33
RB;1;0;Cumulative 1-180 Consumer;2018-01-01 00:00:00.000;2017-07-01 00:00:00.000;Consumer;Payroll;10670;1906178217.69;10528;1879718961
RB;1;0;Cumulative 1-180 Consumer;2018-02-01 00:00:00.000;2017-08-01 00:00:00.000;Consumer;Bona-fide;22623;5154416327.07;22211;5039489091
RB;1;0;Cumulative 1-180 Consumer;2018-02-01 00:00:00.000;2017-08-01 00:00:00.000;Consumer;Consumer;33;958767.22;33;958767,22
RB;1;0;Cumulative 1-180 Consumer;2018-02-01 00:00:00.000;2017-08-01 00:00:00.000;Consumer;Payroll;11083;2096284459.87;10903;2058148189
RB;2;0;Cumulative 1-90;2017-01-01 00:00:00.000;2016-10-01 00:00:00.000;Cards/Revolving;Bona-fide;8486;1139376963.13;8284;1106660613
RB;2;0;Cumulative 1-90;2017-01-01 00:00:00.000;2016-10-01 00:00:00.000;Cards/Revolving;Cards/Revolving;66;4360580.16;65;4309869,65
RB;2;0;Cumulative 1-90;2017-01-01 00:00:00.000;2016-10-01 00:00:00.000;Cards/Revolving;Depositors;20;2685269.33;20;2685269,33
RB;2;0;Cumulative 1-90;2017-01-01 00:00:00.000;2016-10-01 00:00:00.000;Cards/Revolving;Payroll;8707;789158545.92;8453;762729450,7
RB;2;0;Cumulative 1-90;2017-01-01 00:00:00.000;2016-10-01 00:00:00.000;Cars;Bona-fide;3433;976870366.42;3335;952285027,3
RB;2;0;Cumulative 1-90;2017-01-01 00:00:00.000;2016-10-01 00:00:00.000;Cars;Cars;8;528870.07;7;515410,52
RB;2;0;Cumulative 1-90;2017-01-01 00:00:00.000;2016-10-01 00:00:00.000;Cars;Payroll;248;57271373.67;237;54409588,89
RB;2;0;Cumulative 1-90;2017-01-01 00:00:00.000;2016-10-01 00:00:00.000;Consumer;Bona-fide;23582;4444489533.04;23091;4344443179
RB;2;0;Cumulative 1-90;2017-01-01 00:00:00.000;2016-10-01 00:00:00.000;Consumer;Consumer;43;2028525.06;42;1426635,04
RB;2;0;Cumulative 1-90;2017-01-01 00:00:00.000;2016-10-01 00:00:00.000;Consumer;Payroll;14928;2334856002.33;14683;2297599133
RB;2;0;Cumulative 1-90;2017-01-01 00:00:00.000;2016-10-01 00:00:00.000;Mortgage;Bona-fide;650;1449795964.70;642;1435782296
RB;2;0;Cumulative 1-90;2017-01-01 00:00:00.000;2016-10-01 00:00:00.000;Mortgage;Mortgage;720;1062949087.33;710;1039856438
RB;2;0;Cumulative 1-90;2017-01-01 00:00:00.000;2016-10-01 00:00:00.000;Mortgage;Payroll;414;676230020.05;412;674682701,7
RB;2;0;Cumulative 1-90;2017-01-01 00:00:00.000;2016-10-01 00:00:00.000;PRO Individuals;Bona-fide;374;93651993.98;357;84833126,18
RB;2;0;Cumulative 1-90;2017-02-01 00:00:00.000;2016-11-01 00:00:00.000;Cards/Revolving;Bona-fide;8267;1120084522.78;8067;1084209677
RB;2;0;Cumulative 1-90;2017-02-01 00:00:00.000;2016-11-01 00:00:00.000;Cards/Revolving;Cards/Revolving;74;5705605.66;71;5380816,85
RB;2;0;Cumulative 1-90;2017-02-01 00:00:00.000;2016-11-01 00:00:00.000;Cards/Revolving;Depositors;17;837941.60;17;837941,6
RB;2;0;Cumulative 1-90;2017-02-01 00:00:00.000;2016-11-01 00:00:00.000;Cards/Revolving;Payroll;7825;712809952.72;7592;687988459,7
RB;2;0;Cumulative 1-90;2017-02-01 00:00:00.000;2016-11-01 00:00:00.000;Cars;Bona-fide;3231;928269802.85;3135;896492967,8
RB;2;0;Cumulative 1-90;2017-02-01 00:00:00.000;2016-11-01 00:00:00.000;Cars;Cars;9;586836.75;9;586836,75
RB;2;0;Cumulative 1-90;2017-02-01 00:00:00.000;2016-11-01 00:00:00.000;Cars;Payroll;226;51976869.37;223;50566751,66
RB;2;0;Cumulative 1-90;2017-02-01 00:00:00.000;2016-11-01 00:00:00.000;Consumer;Bona-fide;23660;4503403494.21;23146;4399435084
RB;2;0;Cumulative 1-90;2017-02-01 00:00:00.000;2016-11-01 00:00:00.000;Consumer;Consumer;38;1428775.76;36;1403910,58
RB;2;0;Cumulative 1-90;2017-02-01 00:00:00.000;2016-11-01 00:00:00.000;Consumer;Payroll;14419;2336468561.36;14168;2298189131
RB;2;0;Cumulative 1-90;2017-02-01 00:00:00.000;2016-11-01 00:00:00.000;Mortgage;Bona-fide;826;1566287679.76;820;1531772688
RB;2;0;Cumulative 1-90;2017-02-01 00:00:00.000;2016-11-01 00:00:00.000;Mortgage;Mortgage;762;1110774041.29;743;1077741809
RB;2;0;Cumulative 1-90;2017-02-01 00:00:00.000;2016-11-01 00:00:00.000;Mortgage;Payroll;523;811960139.28;517;800061378,3
RB;2;0;Cumulative 1-90;2017-02-01 00:00:00.000;2016-11-01 00:00:00.000;PRO Individuals;Bona-fide;301;75577924.74;292;72477966,47
RB;2;0;Cumulative 1-90;2017-03-01 00:00:00.000;2016-12-01 00:00:00.000;Cards/Revolving;Bona-fide;6421;929149790.65;6229;893156563
RB;2;0;Cumulative 1-90;2017-03-01 00:00:00.000;2016-12-01 00:00:00.000;Cards/Revolving;Cards/Revolving;58;2691423.94;56;2581196,56
RB;2;0;Cumulative 1-90;2017-03-01 00:00:00.000;2016-12-01 00:00:00.000;Cards/Revolving;Depositors;10;1943867.74;9;1906851,63
RB;2;0;Cumulative 1-90;2017-03-01 00:00:00.000;2016-12-01 00:00:00.000;Cards/Revolving;Payroll;6156;642268863.23;5942;615559513,7
RB;2;0;Cumulative 1-90;2017-03-01 00:00:00.000;2016-12-01 00:00:00.000;Cars;Bona-fide;2898;808199084.22;2810;782975007,7
RB;2;0;Cumulative 1-90;2017-03-01 00:00:00.000;2016-12-01 00:00:00.000;Cars;Cars;7;503490.07;7;503490,07
RB;2;0;Cumulative 1-90;2017-03-01 00:00:00.000;2016-12-01 00:00:00.000;Cars;Payroll;206;45677263.28;201;44895238,4
RB;2;0;Cumulative 1-90;2017-03-01 00:00:00.000;2016-12-01 00:00:00.000;Consumer;Bona-fide;22080;4268729603.31;21554;4153419211
RB;2;0;Cumulative 1-90;2017-03-01 00:00:00.000;2016-12-01 00:00:00.000;Consumer;Consumer;24;600134.86;24;600134,86
RB;2;0;Cumulative 1-90;2017-03-01 00:00:00.000;2016-12-01 00:00:00.000;Consumer;Payroll;13150;2116287400.56;12899;2072764149
RB;2;0;Cumulative 1-90;2017-03-01 00:00:00.000;2016-12-01 00:00:00.000;Mortgage;Bona-fide;775;1499839745.29;758;1460284214
RB;2;0;Cumulative 1-90;2017-03-01 00:00:00.000;2016-12-01 00:00:00.000;Mortgage;Mortgage;625;921031529.56;611;879092451,4
RB;2;0;Cumulative 1-90;2017-03-01 00:00:00.000;2016-12-01 00:00:00.000;Mortgage;Payroll;526;828911015.23;523;822459519,7
RB;2;0;Cumulative 1-90;2017-03-01 00:00:00.000;2016-12-01 00:00:00.000;PRO Individuals;Bona-fide;281;63759239.66;277;62937964,26
RB;2;0;Cumulative 1-90;2017-04-01 00:00:00.000;2017-01-01 00:00:00.000;Cards/Revolving;Bona-fide;8894;1145992848.96;8652;1105072113
RB;2;0;Cumulative 1-90;2017-04-01 00:00:00.000;2017-01-01 00:00:00.000;Cards/Revolving;Cards/Revolving;71;4703555.97;67;4508743,83
RB;2;0;Cumulative 1-90;2017-04-01 00:00:00.000;2017-01-01 00:00:00.000;Cards/Revolving;Depositors;23;4431328.70;23;4431328,7
RB;2;0;Cumulative 1-90;2017-04-01 00:00:00.000;2017-01-01 00:00:00.000;Cards/Revolving;Payroll;9061;760208113.15;8750;733997683,3
RB;2;0;Cumulative 1-90;2017-04-01 00:00:00.000;2017-01-01 00:00:00.000;Cars;Bona-fide;2639;777701858.94;2560;753498035,4
RB;2;0;Cumulative 1-90;2017-04-01 00:00:00.000;2017-01-01 00:00:00.000;Cars;Cars;6;387967.46;6;387967,46
RB;2;0;Cumulative 1-90;2017-04-01 00:00:00.000;2017-01-01 00:00:00.000;Cars;Payroll;188;47222846.69;183;46342978,84
RB;2;0;Cumulative 1-90 Consumer;2017-01-01 00:00:00.000;2016-10-01 00:00:00.000;Consumer;Bona-fide;23582;4444489533.04;23091;4344443179
RB;2;0;Cumulative 1-90 Consumer;2017-01-01 00:00:00.000;2016-10-01 00:00:00.000;Consumer;Consumer;43;2028525.06;42;1426635,04
RB;2;0;Cumulative 1-90 Consumer;2017-01-01 00:00:00.000;2016-10-01 00:00:00.000;Consumer;Payroll;14928;2334856002.33;14683;2297599133
RB;2;0;Cumulative 1-90 Consumer;2017-02-01 00:00:00.000;2016-11-01 00:00:00.000;Consumer;Bona-fide;23660;4503403494.21;23146;4399435084
RB;2;0;Cumulative 1-90 Consumer;2017-02-01 00:00:00.000;2016-11-01 00:00:00.000;Consumer;Consumer;38;1428775.76;36;1403910,58
RB;2;0;Cumulative 1-90 Consumer;2017-02-01 00:00:00.000;2016-11-01 00:00:00.000;Consumer;Payroll;14419;2336468561.36;14168;2298189131
RB;2;0;Cumulative 1-90 Consumer;2017-03-01 00:00:00.000;2016-12-01 00:00:00.000;Consumer;Bona-fide;22080;4268729603.31;21554;4153419211
RB;2;0;Cumulative 1-90 Consumer;2017-03-01 00:00:00.000;2016-12-01 00:00:00.000;Consumer;Consumer;24;600134.86;24;600134,86
RB;2;0;Cumulative 1-90 Consumer;2017-03-01 00:00:00.000;2016-12-01 00:00:00.000;Consumer;Payroll;13150;2116287400.56;12899;2072764149
RB;2;0;Cumulative 1-90 Consumer;2017-04-01 00:00:00.000;2017-01-01 00:00:00.000;Consumer;Bona-fide;22072;4310309210.32;21497;4196482843
RB;2;0;Cumulative 1-90 Consumer;2017-04-01 00:00:00.000;2017-01-01 00:00:00.000;Consumer;Consumer;30;772613.71;30;772613,71
RB;2;0;Cumulative 1-90 Consumer;2017-04-01 00:00:00.000;2017-01-01 00:00:00.000;Consumer;Payroll;12924;2091268572.97;12634;2045312951
RB;2;0;Cumulative 1-90 Consumer;2017-05-01 00:00:00.000;2017-02-01 00:00:00.000;Consumer;Bona-fide;21800;4331260000.43;21209;4209893378
RB;2;0;Cumulative 1-90 Consumer;2017-05-01 00:00:00.000;2017-02-01 00:00:00.000;Consumer;Consumer;28;1545235.98;27;1531932,25
RB;2;0;Cumulative 1-90 Consumer;2017-05-01 00:00:00.000;2017-02-01 00:00:00.000;Consumer;Payroll;12430;1969041849.48;12169;1926226375
RB;2;0;Cumulative 1-90 Consumer;2017-06-01 00:00:00.000;2017-03-01 00:00:00.000;Consumer;Bona-fide;22027;4397732523.67;21440;4265338465
RB;2;0;Cumulative 1-90 Consumer;2017-06-01 00:00:00.000;2017-03-01 00:00:00.000;Consumer;Consumer;33;1483193.14;31;1358391,91
RB;2;0;Cumulative 1-90 Consumer;2017-06-01 00:00:00.000;2017-03-01 00:00:00.000;Consumer;Payroll;12486;2005929761.57;12257;1968093930
RB;2;0;Cumulative 1-90 Consumer;2017-07-01 00:00:00.000;2017-04-01 00:00:00.000;Consumer;Bona-fide;19892;4010594756.13;19399;3901106672
RB;2;0;Cumulative 1-90 Consumer;2017-07-01 00:00:00.000;2017-04-01 00:00:00.000;Consumer;Consumer;25;650904.17;22;489841,08
RB;2;0;Cumulative 1-90 Consumer;2017-07-01 00:00:00.000;2017-04-01 00:00:00.000;Consumer;Payroll;10824;1753135202.34;10609;1716055631
RB;2;0;Cumulative 1-90 Consumer;2017-08-01 00:00:00.000;2017-05-01 00:00:00.000;Consumer;Bona-fide;23629;4986483048.65;23061;4855154626
RB;2;0;Cumulative 1-90 Consumer;2017-08-01 00:00:00.000;2017-05-01 00:00:00.000;Consumer;Consumer;27;1780741.77;27;1780741,77
RB;2;0;Cumulative 1-90 Consumer;2017-08-01 00:00:00.000;2017-05-01 00:00:00.000;Consumer;Payroll;12730;2129632529.74;12483;2087255614
RB;2;0;Cumulative 1-90 Consumer;2017-09-01 00:00:00.000;2017-06-01 00:00:00.000;Consumer;Bona-fide;22056;4817541859.01;21539;4686983884
RB;2;0;Cumulative 1-90 Consumer;2017-09-01 00:00:00.000;2017-06-01 00:00:00.000;Consumer;Consumer;23;1197526.70;22;1145073,42
RB;2;0;Cumulative 1-90 Consumer;2017-09-01 00:00:00.000;2017-06-01 00:00:00.000;Consumer;Payroll;11615;1977621128.96;11379;1934032989
RB;2;0;Cumulative 1-90 Consumer;2017-10-01 00:00:00.000;2017-07-01 00:00:00.000;Consumer;Bona-fide;21912;4880911577.31;21388;4752603655
RB;2;0;Cumulative 1-90 Consumer;2017-10-01 00:00:00.000;2017-07-01 00:00:00.000;Consumer;Consumer;31;996332.33;31;996332,33
RB;2;0;Cumulative 1-90 Consumer;2017-10-01 00:00:00.000;2017-07-01 00:00:00.000;Consumer;Payroll;10670;1906178217.69;10475;1872784583
RB;2;0;Cumulative 1-90 Consumer;2017-11-01 00:00:00.000;2017-08-01 00:00:00.000;Consumer;Bona-fide;22623;5154416327.07;22110;5021822886
RB;2;0;Cumulative 1-90 Consumer;2017-11-01 00:00:00.000;2017-08-01 00:00:00.000;Consumer;Consumer;33;958767.22;33;958767,22
RB;2;0;Cumulative 1-90 Consumer;2017-11-01 00:00:00.000;2017-08-01 00:00:00.000;Consumer;Payroll;11083;2096284459.87;10864;2050429798
RB;1;0;Cumulative 1-30;2018-07-01 00:00:00.000;2018-06-01 00:00:00.000;Consumer;Bona-fide;20329;5317662117.72;19426;5076604976
RB;1;0;Cumulative 1-30;2018-07-01 00:00:00.000;2018-06-01 00:00:00.000;Consumer;Consumer;21;691519.30;20;677891,1
RB;1;0;Cumulative 1-30;2018-07-01 00:00:00.000;2018-06-01 00:00:00.000;Consumer;Payroll;8780;2086037149.99;8423;2007790549
RB;1;0;Cumulative 1-30;2018-07-01 00:00:00.000;2018-06-01 00:00:00.000;Mortgage;Bona-fide;616;1026614816.88;581;949979960,1
RB;1;0;Cumulative 1-30;2018-07-01 00:00:00.000;2018-06-01 00:00:00.000;Mortgage;Mortgage;543;634112981.83;516;590083328,1
RB;1;0;Cumulative 1-30;2018-07-01 00:00:00.000;2018-06-01 00:00:00.000;Mortgage;Payroll;389;558106588.69;369;504949903,9
RB;1;0;Cumulative 1-30;2018-07-01 00:00:00.000;2018-06-01 00:00:00.000;PRO Individuals;Bona-fide;9;1826318.40;7;1618303,1
RB;1;0;Cumulative 1-30;2018-08-01 00:00:00.000;2018-07-01 00:00:00.000;Cards/Revolving;Bona-fide;9551;1208427274.85;9107;1142504333
RB;1;0;Cumulative 1-30;2018-08-01 00:00:00.000;2018-07-01 00:00:00.000;Cards/Revolving;Cards/Revolving;40;3707430.05;37;3378095,31
RB;1;0;Cumulative 1-30;2018-08-01 00:00:00.000;2018-07-01 00:00:00.000;Cards/Revolving;Depositors;10;3928189.97;9;3877373,97
RB;1;0;Cumulative 1-30;2018-08-01 00:00:00.000;2018-07-01 00:00:00.000;Cards/Revolving;Payroll;10585;787306362.17;9951;736607867,5
RB;1;0;Cumulative 1-30;2018-08-01 00:00:00.000;2018-07-01 00:00:00.000;Cars;Bona-fide;966;173661948.77;914;162541554,4
RB;1;0;Cumulative 1-30;2018-08-01 00:00:00.000;2018-07-01 00:00:00.000;Cars;Cars;1;12302.01;1;12302,01
RB;1;0;Cumulative 1-30;2018-08-01 00:00:00.000;2018-07-01 00:00:00.000;Cars;Payroll;45;9966141.71;41;8995809,45
RB;1;0;Cumulative 1-30;2018-08-01 00:00:00.000;2018-07-01 00:00:00.000;Consumer;Bona-fide;22602;6100327236.71;21479;5805398827
RB;1;0;Cumulative 1-30;2018-08-01 00:00:00.000;2018-07-01 00:00:00.000;Consumer;Consumer;31;837337.28;27;792322,28
RB;1;0;Cumulative 1-30;2018-08-01 00:00:00.000;2018-07-01 00:00:00.000;Consumer;Payroll;9771;2462357289.29;9350;2374979595
RB;1;0;Cumulative 1-30;2018-08-01 00:00:00.000;2018-07-01 00:00:00.000;Mortgage;Bona-fide;599;1007466686.71;559;948915932,8
RB;1;0;Cumulative 1-30;2018-08-01 00:00:00.000;2018-07-01 00:00:00.000;Mortgage;Mortgage;566;715589198.24;526;643996305,5
RB;1;0;Cumulative 1-30;2018-08-01 00:00:00.000;2018-07-01 00:00:00.000;Mortgage;Payroll;359;512434296.20;349;499525607,1
RB;1;0;Cumulative 1-30;2018-08-01 00:00:00.000;2018-07-01 00:00:00.000;PRO Individuals;Bona-fide;11;2197896.19;10;2034474,65
RB;1;0;Cumulative 1-30;2018-09-01 00:00:00.000;2018-08-01 00:00:00.000;Cards/Revolving;Bona-fide;6789;929326536.12;6466;874149920,1
RB;1;0;Cumulative 1-30;2018-09-01 00:00:00.000;2018-08-01 00:00:00.000;Cards/Revolving;Cards/Revolving;40;2924331.73;38;2879378,67
RB;1;0;Cumulative 1-30;2018-09-01 00:00:00.000;2018-08-01 00:00:00.000;Cards/Revolving;Depositors;6;1169721.69;6;1169721,69
RB;1;0;Cumulative 1-30;2018-09-01 00:00:00.000;2018-08-01 00:00:00.000;Cards/Revolving;Payroll;7263;580415046.26;6909;548238465
RB;1;0;Cumulative 1-30;2018-09-01 00:00:00.000;2018-08-01 00:00:00.000;Cars;Bona-fide;814;134339899.90;785;129106549,8
RB;1;0;Cumulative 1-30;2018-09-01 00:00:00.000;2018-08-01 00:00:00.000;Cars;Cars;1;9092.21;1;9092,21
RB;1;0;Cumulative 1-30;2018-09-01 00:00:00.000;2018-08-01 00:00:00.000;Cars;Payroll;39;9313593.50;37;9151357,24
RB;1;0;Cumulative 1-30;2018-09-01 00:00:00.000;2018-08-01 00:00:00.000;Consumer;Bona-fide;21816;5941869675.69;20874;5678925618
RB;1;0;Cumulative 1-30;2018-09-01 00:00:00.000;2018-08-01 00:00:00.000;Consumer;Consumer;16;629773.89;16;629773,89
RB;1;0;Cumulative 1-30;2018-09-01 00:00:00.000;2018-08-01 00:00:00.000;Consumer;Payroll;9470;2441839109.94;9018;2329724593
RB;1;0;Cumulative 1-30;2018-09-01 00:00:00.000;2018-08-01 00:00:00.000;Mortgage;Bona-fide;638;1051453807.14;604;982375867,2
RB;1;0;Cumulative 1-30;2018-09-01 00:00:00.000;2018-08-01 00:00:00.000;Mortgage;Mortgage;466;564356168.43;433;511125507,4
RB;1;0;Cumulative 1-30;2018-09-01 00:00:00.000;2018-08-01 00:00:00.000;Mortgage;Payroll;386;499414481.74;372;470795754,5
RB;1;0;Cumulative 1-30;2018-09-01 00:00:00.000;2018-08-01 00:00:00.000;PRO Individuals;Bona-fide;13;3726767.78;11;3364047,05
RB;1;0;Cumulative 1-30;2018-10-01 00:00:00.000;2018-09-01 00:00:00.000;Cards/Revolving;Bona-fide;3377;541260650.90;3257;508981914
